"id","timestamp","open_price","high_price","low_price","close_price"
605,2019-04-13 04:00:00.000,5047,5099,5004,5045.22
606,2019-04-14 04:00:00.000,5047.45,5152.99,5000,5131.3
607,2019-04-15 04:00:00.000,5131.28,5167.38,4950,5024.95
608,2019-04-16 04:00:00.000,5024.95,5197.72,5003.94,5173.72
609,2019-04-17 04:00:00.000,5173.72,5230.4,5146.8,5202.82
610,2019-04-18 04:00:00.000,5202.41,5287,5198.8,5258.44
611,2019-04-19 04:00:00.000,5258.44,5320,5175,5258.68
612,2019-04-20 04:00:00.000,5258.68,5333.42,5230.1,5291.73
613,2019-04-21 04:00:00.000,5292.91,5314.35,5165,5256.14
614,2019-04-22 04:00:00.000,5257.41,5400,5208.35,5357.14
615,2019-04-23 04:00:00.000,5357.14,5600,5332.41,5493.31
616,2019-04-24 04:00:00.000,5490.91,5582.2,5333.35,5415
617,2019-04-25 04:00:00.000,5415,5491.84,5102,5219.9
618,2019-04-26 04:00:00.000,5220.47,5510,5161.62,5314.1
619,2019-04-27 04:00:00.000,5315,5342.5,5257.67,5295.69
620,2019-04-28 04:00:00.000,5295.69,5340,5259.48,5307.52
621,2019-04-29 04:00:00.000,5309.81,5332,5178.8,5238.14
622,2019-04-30 04:00:00.000,5238.14,5339.98,5192.15,5320.81
623,2019-05-01 04:00:00.000,5321.94,5402,5316.2,5383.2
624,2019-05-02 04:00:00.000,5383.2,5538,5370,5492.87
625,2019-05-03 04:00:00.000,5494.81,5844,5477.57,5772.69
626,2019-05-04 04:00:00.000,5770.62,5900,5587.45,5829.45
627,2019-05-05 04:00:00.000,5829.83,5839.9,5696,5775.62
628,2019-05-06 04:00:00.000,5773.18,5805,5619.14,5747.79
629,2019-05-07 04:00:00.000,5749.92,6028.41,5747.74,5846.34
630,2019-05-08 04:00:00.000,5846.34,6014.72,5772.2,5987.29
631,2019-05-09 04:00:00.000,5986.66,6224.55,5983.71,6209.18
632,2019-05-10 04:00:00.000,6209.95,6468.92,6172,6373.33
633,2019-05-11 04:00:00.000,6375.16,7343.99,6372.85,7076.22
634,2019-05-12 04:00:00.000,7076.24,7521.78,6750,6967.31
635,2019-05-13 04:00:00.000,6968.24,8100,6870,7790.71
636,2019-05-14 04:00:00.000,7795.62,8366,7599.56,7947.56
637,2019-05-15 04:00:00.000,7945.26,8249,7850,8169.87
638,2019-05-16 04:00:00.000,8169.08,8320,7705,7866.59
639,2019-05-17 04:00:00.000,7868.67,7925,6913,7355.26
640,2019-05-18 04:00:00.000,7355.28,7458,7156.61,7257.45
641,2019-05-19 04:00:00.000,7257.32,8275.09,7243.08,8148.48
642,2019-05-20 04:00:00.000,8147.94,8156.03,7553,7938.15
643,2019-05-21 04:00:00.000,7937.16,8042.32,7771,7904.87
644,2019-05-22 04:00:00.000,7904.48,8016,7465,7628.43
645,2019-05-23 04:00:00.000,7627.8,7940.98,7461,7851.51
646,2019-05-24 04:00:00.000,7849.95,8130,7766,7964.87
647,2019-05-25 04:00:00.000,7964.52,8091.8,7908.34,8025.41
648,2019-05-26 04:00:00.000,8023,8740,7833.42,8614.43
649,2019-05-27 04:00:00.000,8612.54,8908.32,8589,8756.32
650,2019-05-28 04:00:00.000,8752.52,8798.49,8510.63,8715.64
651,2019-05-29 04:00:00.000,8716.87,8750,8406.6,8645.68
652,2019-05-30 04:00:00.000,8646.5,9074.26,8005,8269.54
653,2019-05-31 04:00:00.000,8267.1,8594,8108.5,8555
654,2019-06-01 04:00:00.000,8555,8626,8442.36,8544.07
655,2019-06-02 04:00:00.000,8545.1,8814.78,8524,8725.98
656,2019-06-03 04:00:00.000,8726,8800.95,8080.8,8115.82
657,2019-06-04 04:00:00.000,8115.66,8115.66,7481.02,7687.03
658,2019-06-05 04:00:00.000,7687.04,7896.7,7572.78,7776.5
659,2019-06-06 04:00:00.000,7778.08,7868.13,7444.58,7786.7
660,2019-06-07 04:00:00.000,7787.57,8100,7737.49,7980.53
661,2019-06-08 04:00:00.000,7978.94,8044.65,7751,7893.62
662,2019-06-09 04:00:00.000,7895.28,7935,7506.66,7628.13
663,2019-06-10 04:00:00.000,7627.57,8020,7511,7982.75
664,2019-06-11 04:00:00.000,7981,8010,7692.23,7884.9
665,2019-06-12 04:00:00.000,7884.9,8200,7788.99,8127.64
666,2019-06-13 04:00:00.000,8127.64,8309.82,8010.03,8218.54
667,2019-06-14 04:00:00.000,8216.44,8684.41,8144.32,8650
668,2019-06-15 04:00:00.000,8650.88,8864.99,8567.63,8808.7
669,2019-06-16 04:00:00.000,8810.77,9333,8760,8953.33
670,2019-06-17 04:00:00.000,8953,9444,8950,9313.96
671,2019-06-18 04:00:00.000,9312.13,9336.36,8950,9081.55
672,2019-06-19 04:00:00.000,9081.97,9304,8960,9255.49
673,2019-06-20 04:00:00.000,9253.76,9590,9175.2,9517.12
674,2019-06-21 04:00:00.000,9518.06,10174.99,9518.06,10159.86
675,2019-06-22 04:00:00.000,10159.86,11160,9921.72,10729.5
676,2019-06-23 04:00:00.000,10729,11392.64,10555.18,10906.07
677,2019-06-24 04:00:00.000,10905.95,11143.63,10620.8,11056.59
678,2019-06-25 04:00:00.000,11056.59,11850,11026,11820.86
679,2019-06-26 04:00:00.000,11821.28,13970,11741,13093.8
680,2019-06-27 04:00:00.000,13098.38,13478.04,10525.1,11329.99
681,2019-06-28 04:00:00.000,11329.99,12480,10982.88,12400.63
682,2019-06-29 04:00:00.000,12407.06,12441.54,11475.02,11903.13
683,2019-06-30 04:00:00.000,11903.13,12180,10766.03,10854.1
684,2019-07-01 04:00:00.000,10854.1,11282.28,10030,10624.93
685,2019-07-02 04:00:00.000,10624.9,10938.75,9727,10842.85
686,2019-07-03 04:00:00.000,10844.98,11991.89,10841.04,11940
687,2019-07-04 04:00:00.000,11940,12000,11055,11145.67
688,2019-07-05 04:00:00.000,11145.67,11406.83,10796.44,10970.73
689,2019-07-06 04:00:00.000,10982.41,11665,10964.51,11256.49
690,2019-07-07 04:00:00.000,11256.45,11538,11094.37,11406.24
691,2019-07-08 04:00:00.000,11410,12338.03,11220,12238.6
692,2019-07-09 04:00:00.000,12238.6,12794.73,12068,12543.41
693,2019-07-10 04:00:00.000,12548.51,13147.08,11569,12108.37
694,2019-07-11 04:00:00.000,12108.11,12111.73,11000,11342.89
695,2019-07-12 04:00:00.000,11342.88,11885,11073,11757.22
696,2019-07-13 04:00:00.000,11757.22,11799.98,10830,11355.76
697,2019-07-14 04:00:00.000,11355.78,11452,10103,10174.18
698,2019-07-15 04:00:00.000,10174.18,11100,9860,10838.72
699,2019-07-16 04:00:00.000,10833.78,11028,9350.01,9439.59
700,2019-07-17 04:00:00.000,9430.17,9957,9060,9667.92
701,2019-07-18 04:00:00.000,9668.86,10788,9252,10627.16
702,2019-07-19 04:00:00.000,10628.64,10769.71,10121.84,10504.29
703,2019-07-20 04:00:00.000,10505.78,11068.99,10350,10740.23
704,2019-07-21 04:00:00.000,10740.27,10817.9,10288,10589.45
705,2019-07-22 04:00:00.000,10590.15,10683.16,10100,10340.31
706,2019-07-23 04:00:00.000,10343.08,10343.97,9822,9864.91
707,2019-07-24 04:00:00.000,9864.78,9937,9525,9763.28
708,2019-07-25 04:00:00.000,9763.4,10175,9720.03,9879.87
709,2019-07-26 04:00:00.000,9882.15,9889.98,9637,9824
710,2019-07-27 04:00:00.000,9824,10188.66,9333,9476.52
711,2019-07-28 04:00:00.000,9478.92,9594.99,9165,9541.54
712,2019-07-29 04:00:00.000,9541.54,9729,9395,9507.64
713,2019-07-30 04:00:00.000,9509.07,9714.28,9402,9574.21
714,2019-07-31 04:00:00.000,9575,10109.8,9555,10080.53
715,2019-08-01 04:00:00.000,10080.53,10467.86,9863.46,10374.99
716,2019-08-02 04:00:00.000,10375,10670,10281.35,10523.75
717,2019-08-03 04:00:00.000,10523.75,10904.77,10497.93,10816.86
718,2019-08-04 04:00:00.000,10816.86,11040,10552,10929.23
719,2019-08-05 04:00:00.000,10929.99,11937.52,10927.8,11828.8
720,2019-08-06 04:00:00.000,11830,12330.7,11226.7,11481.69
721,2019-08-07 04:00:00.000,11481.69,12141.17,11382.84,11975.03
722,2019-08-08 04:00:00.000,11975.04,12060,11521,11999.77
723,2019-08-09 04:00:00.000,11994.17,12045.68,11700,11879.99
724,2019-08-10 04:00:00.000,11879.98,11985,11270,11309.31
725,2019-08-11 04:00:00.000,11309.24,11600,11112.11,11549.97
726,2019-08-12 04:00:00.000,11539.08,11577.89,11235.32,11396.08
727,2019-08-13 04:00:00.000,11398.35,11456.16,10788.45,10892.71
728,2019-08-14 04:00:00.000,10893.36,10897.48,9928.1,10050.37
729,2019-08-15 04:00:00.000,10055.16,10460,9911,10293.93
730,2019-08-16 04:00:00.000,10296.77,10536.03,9750,10331.54
731,2019-08-17 04:00:00.000,10331.15,10465.14,10000,10216.02
732,2019-08-18 04:00:00.000,10216.05,10500,10080,10306.78
733,2019-08-19 04:00:00.000,10306.17,10930,10258.6,10915.54
734,2019-08-20 04:00:00.000,10914.73,10949.96,10560,10760.51
735,2019-08-21 04:00:00.000,10760.51,10804.13,9858,10142.57
736,2019-08-22 04:00:00.000,10140.82,10242,9762,10099.88
737,2019-08-23 04:00:00.000,10099.9,10445,10019.79,10389.55
738,2019-08-24 04:00:00.000,10388.16,10419.42,9890,10134.35
739,2019-08-25 04:00:00.000,10134.61,10333,9906.97,10142.69
740,2019-08-26 04:00:00.000,10142.69,10604,10137.93,10372.25
741,2019-08-27 04:00:00.000,10373.6,10391.08,10051.08,10185.05
742,2019-08-28 04:00:00.000,10185.69,10299,9601.01,9721
743,2019-08-29 04:00:00.000,9721,9724,9320,9498.44
744,2019-08-30 04:00:00.000,9499.01,9696,9350.41,9584.54
745,2019-08-31 04:00:00.000,9582.76,9684.51,9420.75,9587.47
746,2019-09-01 04:00:00.000,9588.74,9830,9520,9724.98
747,2019-09-02 04:00:00.000,9723.59,10450,9712.5,10340
748,2019-09-03 04:00:00.000,10340,10773,10272,10615.28
749,2019-09-04 04:00:00.000,10611.85,10799,10369.89,10567.02
750,2019-09-05 04:00:00.000,10565.92,10900,10450,10564.49
751,2019-09-06 04:00:00.000,10563.13,10905.87,10150,10298.73
752,2019-09-07 04:00:00.000,10298.71,10558,10288.57,10455.88
753,2019-09-08 04:00:00.000,10455.9,10592.5,10208,10381.18
754,2019-09-09 04:00:00.000,10381.24,10480,10068.5,10303.12
755,2019-09-10 04:00:00.000,10302.58,10384.99,9953,10098.15
756,2019-09-11 04:00:00.000,10098.19,10293,9880,10158.33
757,2019-09-12 04:00:00.000,10158.75,10448.81,10040,10415.01
758,2019-09-13 04:00:00.000,10415.01,10439,10153,10342.06
759,2019-09-14 04:00:00.000,10344.13,10419.99,10222.33,10335.02
760,2019-09-15 04:00:00.000,10332.81,10360,10252.15,10302.01
761,2019-09-16 04:00:00.000,10303.34,10355,10078,10251.31
762,2019-09-17 04:00:00.000,10249.68,10275,10128.01,10187.82
763,2019-09-18 04:00:00.000,10187.48,10258.02,10100,10156.99
764,2019-09-19 04:00:00.000,10156.41,10325,9653,10244.29
765,2019-09-20 04:00:00.000,10243.7,10281,10061.39,10168.59
766,2019-09-21 04:00:00.000,10167.92,10176.7,9900,9986.39
767,2019-09-22 04:00:00.000,9985.15,10089,9853.97,10028.87
768,2019-09-23 04:00:00.000,10028.05,10049.99,9615.77,9702.25
769,2019-09-24 04:00:00.000,9702.2,9794.99,7800,8493.14
770,2019-09-25 04:00:00.000,8497.55,8730,8215.64,8430.05
771,2019-09-26 04:00:00.000,8430.05,8465.99,7750,8063.73
772,2019-09-27 04:00:00.000,8063.49,8265,7852.15,8177.91
773,2019-09-28 04:00:00.000,8177.47,8315,8001.09,8198.81
774,2019-09-29 04:00:00.000,8199.38,8229.13,7890,8043.82
775,2019-09-30 04:00:00.000,8043.04,8337.26,7710,8289.34
776,2019-10-01 04:00:00.000,8289.97,8500,8173.05,8292.44
777,2019-10-02 04:00:00.000,8292.67,8373.91,8151.22,8359.94
778,2019-10-03 04:00:00.000,8360,8393,8060,8223.96
779,2019-10-04 04:00:00.000,8224.43,8232.41,8005,8137.13
780,2019-10-05 04:00:00.000,8137.09,8183.41,8012.98,8126.19
781,2019-10-06 04:00:00.000,8127.55,8153.87,7785,7854.25
782,2019-10-07 04:00:00.000,7855.3,8299.92,7762,8190.09
783,2019-10-08 04:00:00.000,8190.82,8325,8088.75,8168.39
784,2019-10-09 04:00:00.000,8170.79,8670,8115,8560.74
785,2019-10-10 04:00:00.000,8562.15,8644,8414.52,8558.03
786,2019-10-11 04:00:00.000,8557.82,8779.51,8212.38,8258.5
787,2019-10-12 04:00:00.000,8257.95,8400,8250,8300.09
788,2019-10-13 04:00:00.000,8301.98,8451.37,8160,8275.01
789,2019-10-14 04:00:00.000,8275.24,8388.85,8203,8348.2
790,2019-10-15 04:00:00.000,8346.86,8403,8090,8159.29
791,2019-10-16 04:00:00.000,8159.3,8181.16,7917,7991.74
792,2019-10-17 04:00:00.000,7995.02,8124.92,7929.03,8070.58
793,2019-10-18 04:00:00.000,8070.71,8115,7816.01,7947.01
794,2019-10-19 04:00:00.000,7946.89,8098.1,7866.92,7948.01
795,2019-10-20 04:00:00.000,7949.87,8297,7870,8223.35
796,2019-10-21 04:00:00.000,8223.35,8333,8142.03,8197.27
797,2019-10-22 04:00:00.000,8197.28,8297.99,8000,8020
798,2019-10-23 04:00:00.000,8020.06,8047.59,7300,7466.62
799,2019-10-24 04:00:00.000,7468.47,7503.68,7337.99,7412.41
800,2019-10-25 04:00:00.000,7412.41,8799,7361,8655.02
801,2019-10-26 04:00:00.000,8655.88,10370,8470.38,9230
802,2019-10-27 04:00:00.000,9230,9794.98,9074.34,9529.93
803,2019-10-28 04:00:00.000,9528.23,9902.1,9160,9205.14
804,2019-10-29 04:00:00.000,9204.45,9550,9072,9407.62
805,2019-10-30 04:00:00.000,9407.62,9409.84,9001.01,9154.72
806,2019-10-31 04:00:00.000,9154.02,9405,8913,9140.85
807,2019-11-01 04:00:00.000,9140.86,9279,9030,9231.61
808,2019-11-02 04:00:00.000,9231.4,9373.74,9186.21,9289.52
809,2019-11-03 04:00:00.000,9289.85,9362.57,9066.14,9194.71
810,2019-11-04 04:00:00.000,9196.46,9513.68,9115.84,9393.35
811,2019-11-05 04:00:00.000,9392.4,9454.95,9175.76,9308.66
812,2019-11-06 04:00:00.000,9307.73,9440.91,9250.01,9339.05
813,2019-11-07 04:00:00.000,9339.16,9375,9101,9216.2
814,2019-11-08 04:00:00.000,9214,9261,8696,8773.73
815,2019-11-09 04:00:00.000,8773.74,8880,8724.88,8809.41
816,2019-11-10 04:00:00.000,8809.18,9147.19,8750,9039.47
817,2019-11-11 04:00:00.000,9040.16,9072.32,8618.68,8733.27
818,2019-11-12 04:00:00.000,8733.36,8888,8567.6,8821.94
819,2019-11-13 04:00:00.000,8821.91,8844.99,8702,8777.12
820,2019-11-14 04:00:00.000,8777.54,8800,8582.6,8646.68
821,2019-11-15 04:00:00.000,8646.38,8790,8400,8471.73
822,2019-11-16 04:00:00.000,8471.62,8543,8400,8491.02
823,2019-11-17 04:00:00.000,8490.74,8635,8350.68,8502.4
824,2019-11-18 04:00:00.000,8502.87,8503.52,8060,8187.17
825,2019-11-19 04:00:00.000,8186.5,8218.63,8003,8133.64
826,2019-11-20 04:00:00.000,8133.83,8264.29,8038.4,8098.01
827,2019-11-21 04:00:00.000,8098.56,8134.73,7500,7627.74
828,2019-11-22 04:00:00.000,7627.79,7750,6790,7268.23
829,2019-11-23 04:00:00.000,7268.23,7344.48,7080.01,7311.57
830,2019-11-24 04:00:00.000,7311.1,7330.39,6861,6903.28
831,2019-11-25 04:00:00.000,6900.23,7377.69,6515,7109.57
832,2019-11-26 04:00:00.000,7109.99,7340,7017.48,7156.14
833,2019-11-27 04:00:00.000,7154.75,7655,6840,7508.52
834,2019-11-28 04:00:00.000,7507.9,7643,7360,7419.49
835,2019-11-29 04:00:00.000,7418.52,7850,7362.3,7739.68
836,2019-11-30 04:00:00.000,7740.99,7810,7441,7541.89
837,2019-12-01 04:00:00.000,7540.63,7541.85,7210,7390.89
838,2019-12-02 04:00:00.000,7391.5,7420.56,7151.1,7294.28
839,2019-12-03 04:00:00.000,7294.42,7400,7241.35,7292.71
840,2019-12-04 04:00:00.000,7292.71,7750,7067,7194.32
841,2019-12-05 04:00:00.000,7194.59,7485,7150,7389
842,2019-12-06 04:00:00.000,7389,7590.03,7305,7527.47
843,2019-12-07 04:00:00.000,7527.8,7619.62,7470.16,7488.21
844,2019-12-08 04:00:00.000,7487.31,7564,7374.86,7510.11
845,2019-12-09 04:00:00.000,7510.11,7650,7273,7338.64
846,2019-12-10 04:00:00.000,7338.64,7407.6,7157.1,7224.13
847,2019-12-11 04:00:00.000,7224.15,7275.5,7125.66,7210
848,2019-12-12 04:00:00.000,7210,7295,7080.3,7198.08
849,2019-12-13 04:00:00.000,7197.76,7309.05,7190.76,7258.48
850,2019-12-14 04:00:00.000,7257.37,7271.77,7012,7064.05
851,2019-12-15 04:00:00.000,7064.14,7200.3,7008.35,7118.59
852,2019-12-16 04:00:00.000,7119.6,7150,6836,6891.72
853,2019-12-17 04:00:00.000,6891.44,6942.21,6560,6623.82
854,2019-12-18 04:00:00.000,6623.84,7440,6435,7277.83
855,2019-12-19 04:00:00.000,7277.83,7380,7038.31,7150.3
856,2019-12-20 04:00:00.000,7151.31,7220,7079.5,7187.83
857,2019-12-21 04:00:00.000,7188.01,7190.58,7105,7132.75
858,2019-12-22 04:00:00.000,7131.59,7518.54,7122.47,7501.44
859,2019-12-23 04:00:00.000,7500.71,7695.38,7265.84,7317.09
860,2019-12-24 04:00:00.000,7317.3,7436.68,7157.04,7255.77
861,2019-12-25 04:00:00.000,7255.77,7271.77,7128.86,7204.63
862,2019-12-26 04:00:00.000,7205.01,7435,7157.12,7202
863,2019-12-27 04:00:00.000,7202,7275.86,7076.42,7254.74
864,2019-12-28 04:00:00.000,7254.77,7365.01,7238.67,7316.14
865,2019-12-29 04:00:00.000,7315.36,7528.45,7288,7388.24
866,2019-12-30 04:00:00.000,7388.43,7408.24,7220,7246
867,2019-12-31 04:00:00.000,7246,7320,7145.01,7195.23
868,2020-01-01 04:00:00.000,7195.24,7255,7175.15,7200.85
869,2020-01-02 04:00:00.000,7200.77,7212.5,6924.74,6965.71
870,2020-01-03 04:00:00.000,6965.49,7405,6871.04,7344.96
871,2020-01-04 04:00:00.000,7345,7404,7272.21,7354.11
872,2020-01-05 04:00:00.000,7354.19,7495,7318,7358.75
873,2020-01-06 04:00:00.000,7357.64,7795.34,7346.76,7758
874,2020-01-07 04:00:00.000,7758.9,8207.68,7723.71,8145.28
875,2020-01-08 04:00:00.000,8145.92,8455,7870,8055.98
876,2020-01-09 04:00:00.000,8054.72,8055.96,7750,7817.76
877,2020-01-10 04:00:00.000,7817.74,8199,7672,8197.02
878,2020-01-11 04:00:00.000,8198.86,8286.34,8003.16,8020.01
879,2020-01-12 04:00:00.000,8020.01,8197,7960,8184.98
880,2020-01-13 04:00:00.000,8184.97,8196,8055.89,8110.34
881,2020-01-14 04:00:00.000,8110.34,8880,8105.54,8810.01
882,2020-01-15 04:00:00.000,8814.64,8916.48,8564,8821.41
883,2020-01-16 04:00:00.000,8820.01,8859.81,8586,8720.01
884,2020-01-17 04:00:00.000,8720.15,9041.65,8672.44,8913.28
885,2020-01-18 04:00:00.000,8913.27,8988.88,8806.38,8915.96
886,2020-01-19 04:00:00.000,8915.09,9198.98,8466,8701.7
887,2020-01-20 04:00:00.000,8701.72,8746.99,8521.28,8642.35
888,2020-01-21 04:00:00.000,8642.35,8789,8488,8736.03
889,2020-01-22 04:00:00.000,8736.04,8818,8590,8682.36
890,2020-01-23 04:00:00.000,8682.77,8691.81,8306.39,8404.52
891,2020-01-24 04:00:00.000,8404.52,8528.02,8238,8439
892,2020-01-25 04:00:00.000,8438.99,8451.26,8254.9,8340.58
893,2020-01-26 04:00:00.000,8340.01,8618.13,8293.66,8615
894,2020-01-27 04:00:00.000,8614.39,9000,8535,8907.57
895,2020-01-28 04:00:00.000,8907.57,9400,8862.4,9374.21
896,2020-01-29 04:00:00.000,9375.34,9449.24,9216,9301.53
897,2020-01-30 04:00:00.000,9301.57,9578,9204.44,9513.21
898,2020-01-31 04:00:00.000,9511.52,9530.22,9210.01,9352.89
899,2020-02-01 04:00:00.000,9351.71,9464.53,9281,9384.61
900,2020-02-02 04:00:00.000,9384.41,9477.03,9120,9331.51
901,2020-02-03 04:00:00.000,9331.59,9618.79,9234,9292.24
902,2020-02-04 04:00:00.000,9291.35,9350,9093.01,9197.02
903,2020-02-05 04:00:00.000,9197.02,9744.45,9177.22,9612.04
904,2020-02-06 04:00:00.000,9612.03,9862.57,9526.35,9772
905,2020-02-07 04:00:00.000,9772,9885,9730,9813.73
906,2020-02-08 04:00:00.000,9813.87,9940,9667.11,9895.05
907,2020-02-09 04:00:00.000,9895.04,10166,9880.75,10151.75
908,2020-02-10 04:00:00.000,10151.72,10188,9756,9851.83
909,2020-02-11 04:00:00.000,9851.74,10323.59,9700,10223.08
910,2020-02-12 04:00:00.000,10223.08,10450,10223.08,10326.46
911,2020-02-13 04:00:00.000,10325.33,10500,10080,10229.63
912,2020-02-14 04:00:00.000,10227.78,10381.56,10111.37,10344.36
913,2020-02-15 04:00:00.000,10344.36,10375,9801,9904.72
914,2020-02-16 04:00:00.000,9904.46,10050,9638.12,9917.27
915,2020-02-17 04:00:00.000,9910.7,9964.16,9452.67,9706
916,2020-02-18 04:00:00.000,9706,10250,9576.01,10164.71
917,2020-02-19 04:00:00.000,10164.78,10250,9350,9593.79
918,2020-02-20 04:00:00.000,9594.65,9699,9400,9596.42
919,2020-02-21 04:00:00.000,9597.21,9755.51,9550.21,9677.05
920,2020-02-22 04:00:00.000,9677.05,9709.17,9560.02,9650.86
921,2020-02-23 04:00:00.000,9650.85,9990,9645,9936.4
922,2020-02-24 04:00:00.000,9936.4,9990,9473.56,9656.13
923,2020-02-25 04:00:00.000,9655.52,9675,9250,9315.84
924,2020-02-26 04:00:00.000,9316.48,9377.44,8633.63,8785.25
925,2020-02-27 04:00:00.000,8786,8971.77,8531,8823.21
926,2020-02-28 04:00:00.000,8823.25,8900,8445,8692.91
927,2020-02-29 04:00:00.000,8690.8,8790,8523.55,8523.61
928,2020-03-01 04:00:00.000,8523.61,8750,8411,8531.88
929,2020-03-02 04:00:00.000,8530.3,8965.75,8498,8915.24
930,2020-03-03 04:00:00.000,8911.18,8919.65,8651,8760.07
931,2020-03-04 04:00:00.000,8760.07,8848.29,8660,8750.87
932,2020-03-05 04:00:00.000,8750.99,9159.42,8746.54,9054.68
933,2020-03-06 04:00:00.000,9054.64,9170,8985.5,9131.88
934,2020-03-07 04:00:00.000,9130.89,9188,8835,8886.66
935,2020-03-08 04:00:00.000,8885.25,8886.76,8000,8033.31
936,2020-03-09 04:00:00.000,8034.76,8179.31,7632.01,7929.87
937,2020-03-10 04:00:00.000,7929.87,8149,7728.01,7894.56
938,2020-03-11 04:00:00.000,7894.57,7980,7590,7934.52
939,2020-03-12 04:00:00.000,7934.58,7966.17,4410,4800
940,2020-03-13 04:00:00.000,4800.01,5955,3782.13,5578.6
941,2020-03-14 04:00:00.000,5576.05,5640.52,5055.13,5172.06
942,2020-03-15 04:00:00.000,5172.48,5940,5093.1,5361.3
943,2020-03-16 04:00:00.000,5360.33,5365.42,4442.12,5028.97
944,2020-03-17 04:00:00.000,5028.86,5525,4921.45,5312.64
945,2020-03-18 04:00:00.000,5312.64,5436.17,5009.37,5393.04
946,2020-03-19 04:00:00.000,5393.26,6400,5252.53,6162.37
947,2020-03-20 04:00:00.000,6162.05,6900,5670,6208.36
948,2020-03-21 04:00:00.000,6204.57,6456.98,5860.02,6186.98
949,2020-03-22 04:00:00.000,6187.04,6407.87,5734.01,5816.19
950,2020-03-23 04:00:00.000,5816.05,6600,5688,6467.31
951,2020-03-24 04:00:00.000,6465.25,6833,6371.33,6744.72
952,2020-03-25 04:00:00.000,6744.69,6957.96,6450,6677.43
953,2020-03-26 04:00:00.000,6677.42,6780,6510,6737.36
954,2020-03-27 04:00:00.000,6737.27,6842.59,6261,6359.11
955,2020-03-28 04:00:00.000,6359.11,6360,6024,6236.65
956,2020-03-29 04:00:00.000,6236.65,6266,5866.56,5881.42
957,2020-03-30 04:00:00.000,5880.5,6599,5857.76,6394.38
958,2020-03-31 04:00:00.000,6394.45,6523.23,6321.4,6410.44
959,2020-04-01 04:00:00.000,6412.14,6679.94,6150.11,6642.92
960,2020-04-02 04:00:00.000,6643.36,7198,6551,6794.09
961,2020-04-03 04:00:00.000,6793.86,7048,6602.1,6734.1
962,2020-04-04 04:00:00.000,6732.97,6990.41,6650.01,6856.99
963,2020-04-05 04:00:00.000,6857.41,6895.54,6677.52,6772.78
964,2020-04-06 04:00:00.000,6772.78,7355.14,6765,7329.9
965,2020-04-07 04:00:00.000,7329.9,7459.69,7077,7197.32
966,2020-04-08 04:00:00.000,7197.32,7420,7150,7361.28
967,2020-04-09 04:00:00.000,7360.26,7371.92,7108.08,7283.54
968,2020-04-10 04:00:00.000,7283.54,7295.75,6739.98,6858.92
969,2020-04-11 04:00:00.000,6858.92,6944.3,6760,6876.83
970,2020-04-12 04:00:00.000,6876.84,7177,6780,6903.79
971,2020-04-13 04:00:00.000,6903.79,6903.79,6575,6837.91
972,2020-04-14 04:00:00.000,6838.04,6978,6754.28,6868.7
973,2020-04-15 04:00:00.000,6868.57,6933,6605,6621.24
974,2020-04-16 04:00:00.000,6621.25,7190,6468.27,7101.94
975,2020-04-17 04:00:00.000,7101.99,7148.12,6972.98,7027.55
976,2020-04-18 04:00:00.000,7026.78,7293.08,7014.4,7248.6
977,2020-04-19 04:00:00.000,7248.6,7266.15,7055.6,7120.74
978,2020-04-20 04:00:00.000,7121.4,7220,6751,6826.83
979,2020-04-21 04:00:00.000,6828.98,6940,6762,6841.37
980,2020-04-22 04:00:00.000,6841.36,7156.38,6818,7125.14
981,2020-04-23 04:00:00.000,7125.12,7738,7020,7482.39
982,2020-04-24 04:00:00.000,7483.96,7615.96,7388,7505
983,2020-04-25 04:00:00.000,7505,7705,7431.07,7538.67
984,2020-04-26 04:00:00.000,7539.03,7700,7480,7693.1
985,2020-04-27 04:00:00.000,7693.1,7792.02,7606,7774.62
986,2020-04-28 04:00:00.000,7773.51,7780,7659.12,7738.98
987,2020-04-29 04:00:00.000,7738.58,8952.89,7710.05,8778.57
988,2020-04-30 04:00:00.000,8778.58,9460,8401,8620
989,2020-05-01 04:00:00.000,8620,9059.18,8613.56,8826.96
990,2020-05-02 04:00:00.000,8825.67,9010,8753,8972.05
991,2020-05-03 04:00:00.000,8972.58,9200,8712,8894.16
992,2020-05-04 04:00:00.000,8894.15,8950,8522,8871.96
993,2020-05-05 04:00:00.000,8871.92,9118.58,8760,9021.83
994,2020-05-06 04:00:00.000,9021.36,9395,8906.21,9142.92
995,2020-05-07 04:00:00.000,9143.4,10067,9021,9986.4
996,2020-05-08 04:00:00.000,9986.3,10035.96,9705,9800.01
997,2020-05-09 04:00:00.000,9800.02,9914.25,9520,9539.4
998,2020-05-10 04:00:00.000,9539.1,9574.83,8117,8722.77
999,2020-05-11 04:00:00.000,8722.77,9168,8200,8561.52
1000,2020-05-12 04:00:00.000,8562.04,8978.26,8528.78,8810.79
1001,2020-05-13 04:00:00.000,8810.99,9398,8792.99,9309.37
1002,2020-05-14 04:00:00.000,9309.35,9939,9256.76,9791.98
1003,2020-05-15 04:00:00.000,9791.97,9845.62,9150,9316.42
1004,2020-05-16 04:00:00.000,9315.96,9588,9220,9381.27
1005,2020-05-17 04:00:00.000,9380.81,9888,9322.1,9680.04
